date,transaction_id,stockcode,product,customer_id,price,quantity,category,brand,size,flavor,promo_flag,cost
2024-08-21,TXN000908,SKU000,Coffee 01,CUST0090,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-21,TXN000908,SKU014,Personal Care 02,CUST0090,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-08-21,TXN000938,SKU009,Snacks 02,CUST0094,3.57,2,Snacks,B1,M,F2,False,2.14
2024-08-21,TXN000938,SKU003,Bakery 01,CUST0094,7.92,1,Bakery,B1,S,F4,False,4.75
2024-08-21,TXN000938,SKU011,Bakery 02,CUST0094,10.55,3,Bakery,B3,S,F4,False,6.33
2024-08-21,TXN000938,SKU039,Pet 05,CUST0094,2.92,1,Pet,B1,S,F4,False,1.75
2024-08-21,TXN001076,SKU027,Bakery 04,CUST0109,7.34,2,Bakery,B1,L,F4,False,4.4
2024-08-21,TXN001076,SKU001,Snacks 01,CUST0109,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-21,TXN001076,SKU002,Beverages 01,CUST0109,5.73,2,Beverages,B3,M,F3,False,3.44
2024-08-21,TXN001076,SKU015,Pet 02,CUST0109,14.75,1,Pet,B1,M,F4,False,8.85
2024-08-21,TXN001076,SKU021,Household 03,CUST0109,5.84,3,Household,B1,S,F2,False,3.5
2024-08-21,TXN001076,SKU000,Coffee 01,CUST0109,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-22,TXN000249,SKU001,Snacks 01,CUST0024,8.26,1,Snacks,B2,L,F2,False,4.96
2024-08-22,TXN000249,SKU005,Household 01,CUST0024,5.37,1,Household,B3,L,F2,False,3.22
2024-08-22,TXN000412,SKU018,Beverages 03,CUST0039,6.03,2,Beverages,B1,M,F3,False,3.62
2024-08-22,TXN000412,SKU033,Snacks 05,CUST0039,6.13,1,Snacks,B1,S,F2,False,3.68
2024-08-22,TXN000412,SKU041,Snacks 06,CUST0039,6.25,2,Snacks,B3,L,F2,False,3.75
2024-08-22,TXN000412,SKU000,Coffee 01,CUST0039,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-22,TXN000412,SKU007,Pet 01,CUST0039,12.11,2,Pet,B2,L,F4,False,7.27
2024-08-22,TXN000412,SKU002,Beverages 01,CUST0039,5.73,2,Beverages,B3,M,F3,False,3.44
2024-08-22,TXN000560,SKU011,Bakery 02,CUST0055,10.55,2,Bakery,B3,S,F4,False,6.33
2024-08-22,TXN000560,SKU020,Dairy 03,CUST0055,17.08,2,Dairy,B3,S,F1,False,10.25
2024-08-22,TXN000560,SKU016,Coffee 03,CUST0055,10.8,1,Coffee,B2,L,F1,False,6.48
2024-08-22,TXN000640,SKU000,Coffee 01,CUST0064,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-22,TXN000640,SKU011,Bakery 02,CUST0064,10.55,2,Bakery,B3,S,F4,False,6.33
2024-08-22,TXN000640,SKU013,Household 02,CUST0064,5.73,1,Household,B2,M,F2,False,3.44
2024-08-22,TXN000640,SKU017,Snacks 03,CUST0064,6.17,3,Snacks,B3,M,F2,False,3.7
2024-08-22,TXN000640,SKU025,Snacks 04,CUST0064,6.63,2,Snacks,B2,M,F2,False,3.98
2024-08-22,TXN000640,SKU023,Pet 03,CUST0064,8.97,3,Pet,B3,S,F4,False,5.38
2024-08-22,TXN000816,SKU000,Coffee 01,CUST0081,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-22,TXN000816,SKU006,Personal Care 01,CUST0081,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-08-22,TXN000816,SKU008,Coffee 02,CUST0081,13.87,1,Coffee,B3,M,F1,False,8.32
2024-08-22,TXN000816,SKU001,Snacks 01,CUST0081,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-22,TXN000816,SKU009,Snacks 02,CUST0081,3.57,1,Snacks,B1,M,F2,False,2.14
2024-08-22,TXN000816,SKU038,Personal Care 05,CUST0081,8.94,1,Personal Care,B3,L,F3,False,5.36
2024-08-22,TXN001016,SKU023,Pet 03,CUST0103,8.97,1,Pet,B3,S,F4,False,5.38
2024-08-22,TXN001016,SKU032,Coffee 05,CUST0103,10.67,1,Coffee,B3,S,F1,False,6.4
2024-08-23,TXN000583,SKU000,Coffee 01,CUST0057,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-23,TXN000583,SKU004,Dairy 01,CUST0057,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-23,TXN000583,SKU003,Bakery 01,CUST0057,7.92,1,Bakery,B1,S,F4,False,4.75
2024-08-23,TXN000741,SKU003,Bakery 01,CUST0075,7.92,3,Bakery,B1,S,F4,False,4.75
2024-08-23,TXN000741,SKU001,Snacks 01,CUST0075,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-23,TXN000741,SKU049,Snacks 07,CUST0075,6.71,1,Snacks,B2,L,F2,False,4.03
2024-08-23,TXN000741,SKU005,Household 01,CUST0075,5.37,2,Household,B3,L,F2,False,3.22
2024-08-23,TXN000741,SKU004,Dairy 01,CUST0075,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-23,TXN000741,SKU017,Snacks 03,CUST0075,6.17,2,Snacks,B3,M,F2,False,3.7
2024-08-23,TXN000822,SKU004,Dairy 01,CUST0082,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-23,TXN000822,SKU001,Snacks 01,CUST0082,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-23,TXN000822,SKU058,Beverages 08,CUST0082,4.61,1,Beverages,B2,L,F3,False,2.77
2024-08-24,TXN000024,SKU007,Pet 01,CUST0001,12.11,2,Pet,B2,L,F4,False,7.27
2024-08-24,TXN000024,SKU015,Pet 02,CUST0001,14.75,1,Pet,B1,M,F4,False,8.85
2024-08-24,TXN000024,SKU021,Household 03,CUST0001,5.84,2,Household,B1,S,F2,False,3.5
2024-08-24,TXN000042,SKU000,Coffee 01,CUST0003,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-24,TXN000042,SKU004,Dairy 01,CUST0003,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-24,TXN000042,SKU003,Bakery 01,CUST0003,7.92,2,Bakery,B1,S,F4,False,4.75
2024-08-24,TXN000190,SKU000,Coffee 01,CUST0018,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-24,TXN000190,SKU004,Dairy 01,CUST0018,3.85,3,Dairy,B2,M,F1,False,2.31
2024-08-24,TXN000190,SKU003,Bakery 01,CUST0018,7.92,1,Bakery,B1,S,F4,False,4.75
2024-08-24,TXN000247,SKU006,Personal Care 01,CUST0024,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-08-24,TXN000247,SKU000,Coffee 01,CUST0024,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-24,TXN000247,SKU002,Beverages 01,CUST0024,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-24,TXN000247,SKU056,Coffee 08,CUST0024,4.14,2,Coffee,B3,L,F1,False,2.48
2024-08-24,TXN000247,SKU004,Dairy 01,CUST0024,3.85,1,Dairy,B2,M,F1,False,2.31
2024-08-24,TXN000401,SKU002,Beverages 01,CUST0039,5.73,1,Beverages,B3,M,F3,False,3.44
2024-08-24,TXN000401,SKU025,Snacks 04,CUST0039,6.63,1,Snacks,B2,M,F2,False,3.98
2024-08-24,TXN000401,SKU000,Coffee 01,CUST0039,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-24,TXN000401,SKU005,Household 01,CUST0039,5.37,3,Household,B3,L,F2,False,3.22
2024-08-24,TXN000401,SKU012,Dairy 02,CUST0039,2.47,3,Dairy,B1,S,F1,False,1.48
2024-08-24,TXN000401,SKU022,Personal Care 03,CUST0039,6.25,1,Personal Care,B2,M,F3,False,3.75
2024-08-24,TXN000439,SKU001,Snacks 01,CUST0043,8.26,3,Snacks,B2,L,F2,False,4.96
2024-08-24,TXN000439,SKU002,Beverages 01,CUST0043,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-24,TXN000439,SKU022,Personal Care 03,CUST0043,6.25,2,Personal Care,B2,M,F3,False,3.75
2024-08-25,TXN000256,SKU009,Snacks 02,CUST0024,3.57,3,Snacks,B1,M,F2,False,2.14
2024-08-25,TXN000256,SKU015,Pet 02,CUST0024,14.75,2,Pet,B1,M,F4,False,8.85
2024-08-25,TXN000256,SKU057,Snacks 08,CUST0024,8.52,2,Snacks,B1,M,F2,False,5.11
2024-08-25,TXN000956,SKU012,Dairy 02,CUST0096,2.47,3,Dairy,B1,S,F1,False,1.48
2024-08-25,TXN000956,SKU050,Beverages 07,CUST0096,6.6,2,Beverages,B3,M,F3,False,3.96
2024-08-25,TXN000956,SKU043,Bakery 06,CUST0096,8.09,2,Bakery,B2,L,F4,False,4.85
2024-08-25,TXN000956,SKU000,Coffee 01,CUST0096,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-25,TXN000956,SKU016,Coffee 03,CUST0096,10.8,1,Coffee,B2,L,F1,False,6.48
2024-08-25,TXN000956,SKU002,Beverages 01,CUST0096,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-25,TXN001072,SKU005,Household 01,CUST0108,5.37,3,Household,B3,L,F2,False,3.22
2024-08-25,TXN001072,SKU013,Household 02,CUST0108,5.73,1,Household,B2,M,F2,False,3.44
2024-08-25,TXN001072,SKU004,Dairy 01,CUST0108,3.85,1,Dairy,B2,M,F1,False,2.31
2024-08-25,TXN001072,SKU002,Beverages 01,CUST0108,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-26,TXN000096,SKU008,Coffee 02,CUST0007,13.87,1,Coffee,B3,M,F1,False,8.32
2024-08-26,TXN000096,SKU000,Coffee 01,CUST0007,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-26,TXN000096,SKU013,Household 02,CUST0007,5.73,3,Household,B2,M,F2,False,3.44
2024-08-26,TXN000132,SKU059,Bakery 08,CUST0011,12.61,3,Bakery,B3,M,F4,False,7.57
2024-08-26,TXN000132,SKU000,Coffee 01,CUST0011,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-26,TXN000156,SKU018,Beverages 03,CUST0015,6.03,3,Beverages,B1,M,F3,False,3.62
2024-08-26,TXN000156,SKU001,Snacks 01,CUST0015,8.26,3,Snacks,B2,L,F2,False,4.96
2024-08-26,TXN000156,SKU026,Beverages 04,CUST0015,4.0,1,Beverages,B3,M,F3,False,2.4
2024-08-26,TXN000786,SKU020,Dairy 03,CUST0079,17.08,2,Dairy,B3,S,F1,False,10.25
2024-08-26,TXN000786,SKU039,Pet 05,CUST0079,2.92,2,Pet,B1,S,F4,False,1.75
2024-08-26,TXN001137,SKU017,Snacks 03,CUST0116,6.17,1,Snacks,B3,M,F2,False,3.7
2024-08-26,TXN001137,SKU015,Pet 02,CUST0116,14.75,1,Pet,B1,M,F4,False,8.85
2024-08-26,TXN001137,SKU006,Personal Care 01,CUST0116,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-08-26,TXN001137,SKU020,Dairy 03,CUST0116,17.08,2,Dairy,B3,S,F1,False,10.25
2024-08-27,TXN000099,SKU024,Coffee 04,CUST0008,6.91,3,Coffee,B1,S,F1,False,4.15
2024-08-27,TXN000099,SKU019,Bakery 03,CUST0008,6.44,2,Bakery,B2,L,F4,False,3.86
2024-08-27,TXN000099,SKU028,Dairy 04,CUST0008,5.79,2,Dairy,B2,M,F1,False,3.47
2024-08-27,TXN000099,SKU001,Snacks 01,CUST0008,8.26,1,Snacks,B2,L,F2,False,4.96
2024-08-27,TXN000278,SKU000,Coffee 01,CUST0027,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000278,SKU002,Beverages 01,CUST0027,5.73,1,Beverages,B3,M,F3,False,3.44
2024-08-27,TXN000278,SKU014,Personal Care 02,CUST0027,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-08-27,TXN000278,SKU035,Bakery 05,CUST0027,7.37,1,Bakery,B3,S,F4,False,4.42
2024-08-27,TXN000278,SKU019,Bakery 03,CUST0027,6.44,1,Bakery,B2,L,F4,False,3.86
2024-08-27,TXN000294,SKU008,Coffee 02,CUST0030,13.87,1,Coffee,B3,M,F1,False,8.32
2024-08-27,TXN000294,SKU011,Bakery 02,CUST0030,10.55,2,Bakery,B3,S,F4,False,6.33
2024-08-27,TXN000394,SKU000,Coffee 01,CUST0039,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000394,SKU012,Dairy 02,CUST0039,2.47,1,Dairy,B1,S,F1,False,1.48
2024-08-27,TXN000394,SKU001,Snacks 01,CUST0039,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-27,TXN000394,SKU010,Beverages 02,CUST0039,4.77,1,Beverages,B2,M,F3,False,2.86
2024-08-27,TXN000399,SKU009,Snacks 02,CUST0039,3.57,3,Snacks,B1,M,F2,False,2.14
2024-08-27,TXN000399,SKU001,Snacks 01,CUST0039,8.26,1,Snacks,B2,L,F2,False,4.96
2024-08-27,TXN000399,SKU000,Coffee 01,CUST0039,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000399,SKU017,Snacks 03,CUST0039,6.17,2,Snacks,B3,M,F2,False,3.7
2024-08-27,TXN000399,SKU003,Bakery 01,CUST0039,7.92,2,Bakery,B1,S,F4,False,4.75
2024-08-27,TXN000399,SKU014,Personal Care 02,CUST0039,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-08-27,TXN000421,SKU009,Snacks 02,CUST0040,3.57,3,Snacks,B1,M,F2,False,2.14
2024-08-27,TXN000421,SKU000,Coffee 01,CUST0040,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000421,SKU006,Personal Care 01,CUST0040,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-08-27,TXN000421,SKU019,Bakery 03,CUST0040,6.44,2,Bakery,B2,L,F4,False,3.86
2024-08-27,TXN000500,SKU000,Coffee 01,CUST0049,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000500,SKU012,Dairy 02,CUST0049,2.47,1,Dairy,B1,S,F1,False,1.48
2024-08-27,TXN000612,SKU000,Coffee 01,CUST0061,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN000612,SKU001,Snacks 01,CUST0061,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-27,TXN000612,SKU007,Pet 01,CUST0061,12.11,3,Pet,B2,L,F4,False,7.27
2024-08-27,TXN000612,SKU004,Dairy 01,CUST0061,3.85,1,Dairy,B2,M,F1,False,2.31
2024-08-27,TXN000863,SKU027,Bakery 04,CUST0087,7.34,3,Bakery,B1,L,F4,False,4.4
2024-08-27,TXN000863,SKU011,Bakery 02,CUST0087,10.55,1,Bakery,B3,S,F4,False,6.33
2024-08-27,TXN000863,SKU015,Pet 02,CUST0087,14.75,2,Pet,B1,M,F4,False,8.85
2024-08-27,TXN000863,SKU000,Coffee 01,CUST0087,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN001035,SKU000,Coffee 01,CUST0105,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-27,TXN001035,SKU004,Dairy 01,CUST0105,3.85,3,Dairy,B2,M,F1,False,2.31
2024-08-27,TXN001035,SKU003,Bakery 01,CUST0105,7.92,2,Bakery,B1,S,F4,False,4.75
2024-08-27,TXN001035,SKU018,Beverages 03,CUST0105,6.03,3,Beverages,B1,M,F3,False,3.62
2024-08-27,TXN001035,SKU050,Beverages 07,CUST0105,6.6,2,Beverages,B3,M,F3,False,3.96
2024-08-28,TXN000057,SKU001,Snacks 01,CUST0004,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-28,TXN000057,SKU000,Coffee 01,CUST0004,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000057,SKU003,Bakery 01,CUST0004,7.92,1,Bakery,B1,S,F4,False,4.75
2024-08-28,TXN000122,SKU000,Coffee 01,CUST0010,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000122,SKU002,Beverages 01,CUST0010,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-28,TXN000122,SKU020,Dairy 03,CUST0010,17.08,1,Dairy,B3,S,F1,False,10.25
2024-08-28,TXN000122,SKU031,Pet 04,CUST0010,7.29,1,Pet,B2,S,F4,False,4.37
2024-08-28,TXN000122,SKU001,Snacks 01,CUST0010,8.26,3,Snacks,B2,L,F2,False,4.96
2024-08-28,TXN000133,SKU043,Bakery 06,CUST0011,8.09,2,Bakery,B2,L,F4,False,4.85
2024-08-28,TXN000133,SKU054,Personal Care 07,CUST0011,7.07,2,Personal Care,B1,M,F3,False,4.24
2024-08-28,TXN000383,SKU002,Beverages 01,CUST0037,5.73,1,Beverages,B3,M,F3,False,3.44
2024-08-28,TXN000383,SKU000,Coffee 01,CUST0037,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000405,SKU000,Coffee 01,CUST0039,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000405,SKU005,Household 01,CUST0039,5.37,2,Household,B3,L,F2,False,3.22
2024-08-28,TXN000497,SKU023,Pet 03,CUST0049,8.97,3,Pet,B3,S,F4,False,5.38
2024-08-28,TXN000497,SKU000,Coffee 01,CUST0049,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000497,SKU005,Household 01,CUST0049,5.37,2,Household,B3,L,F2,False,3.22
2024-08-28,TXN000497,SKU016,Coffee 03,CUST0049,10.8,3,Coffee,B2,L,F1,False,6.48
2024-08-28,TXN000790,SKU006,Personal Care 01,CUST0079,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-08-28,TXN000790,SKU014,Personal Care 02,CUST0079,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-08-28,TXN000790,SKU011,Bakery 02,CUST0079,10.55,2,Bakery,B3,S,F4,False,6.33
2024-08-28,TXN000790,SKU005,Household 01,CUST0079,5.37,3,Household,B3,L,F2,False,3.22
2024-08-28,TXN000831,SKU017,Snacks 03,CUST0084,6.17,2,Snacks,B3,M,F2,False,3.7
2024-08-28,TXN000831,SKU030,Personal Care 04,CUST0084,10.58,1,Personal Care,B1,M,F3,False,6.35
2024-08-28,TXN000831,SKU048,Coffee 07,CUST0084,9.69,2,Coffee,B1,M,F1,False,5.81
2024-08-28,TXN000831,SKU000,Coffee 01,CUST0084,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-28,TXN000831,SKU008,Coffee 02,CUST0084,13.87,3,Coffee,B3,M,F1,False,8.32
2024-08-28,TXN000831,SKU004,Dairy 01,CUST0084,3.85,1,Dairy,B2,M,F1,False,2.31
2024-08-29,TXN000025,SKU001,Snacks 01,CUST0001,8.26,2,Snacks,B2,L,F2,False,4.96
2024-08-29,TXN000025,SKU005,Household 01,CUST0001,5.37,2,Household,B3,L,F2,False,3.22
2024-08-29,TXN000025,SKU011,Bakery 02,CUST0001,10.55,1,Bakery,B3,S,F4,False,6.33
2024-08-29,TXN000025,SKU048,Coffee 07,CUST0001,9.69,2,Coffee,B1,M,F1,False,5.81
2024-08-29,TXN000025,SKU042,Beverages 06,CUST0001,4.5,3,Beverages,B1,M,F3,False,2.7
2024-08-29,TXN000025,SKU000,Coffee 01,CUST0001,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN000078,SKU017,Snacks 03,CUST0006,6.17,1,Snacks,B3,M,F2,False,3.7
2024-08-29,TXN000078,SKU023,Pet 03,CUST0006,8.97,3,Pet,B3,S,F4,False,5.38
2024-08-29,TXN000078,SKU000,Coffee 01,CUST0006,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN000078,SKU001,Snacks 01,CUST0006,8.26,1,Snacks,B2,L,F2,False,4.96
2024-08-29,TXN000078,SKU009,Snacks 02,CUST0006,3.57,3,Snacks,B1,M,F2,False,2.14
2024-08-29,TXN000168,SKU001,Snacks 01,CUST0015,8.26,1,Snacks,B2,L,F2,False,4.96
2024-08-29,TXN000168,SKU037,Household 05,CUST0015,3.63,3,Household,B2,S,F2,False,2.18
2024-08-29,TXN000168,SKU000,Coffee 01,CUST0015,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN000168,SKU044,Dairy 06,CUST0015,25.4,1,Dairy,B3,M,F1,False,15.24
2024-08-29,TXN000168,SKU027,Bakery 04,CUST0015,7.34,1,Bakery,B1,L,F4,False,4.4
2024-08-29,TXN000599,SKU001,Snacks 01,CUST0060,8.26,3,Snacks,B2,L,F2,False,4.96
2024-08-29,TXN000599,SKU000,Coffee 01,CUST0060,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN000599,SKU009,Snacks 02,CUST0060,3.57,2,Snacks,B1,M,F2,False,2.14
2024-08-29,TXN000599,SKU026,Beverages 04,CUST0060,4.0,1,Beverages,B3,M,F3,False,2.4
2024-08-29,TXN000599,SKU004,Dairy 01,CUST0060,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-29,TXN000599,SKU005,Household 01,CUST0060,5.37,2,Household,B3,L,F2,False,3.22
2024-08-29,TXN000651,SKU000,Coffee 01,CUST0066,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN000651,SKU005,Household 01,CUST0066,5.37,3,Household,B3,L,F2,False,3.22
2024-08-29,TXN000671,SKU018,Beverages 03,CUST0067,6.03,3,Beverages,B1,M,F3,False,3.62
2024-08-29,TXN000671,SKU033,Snacks 05,CUST0067,6.13,2,Snacks,B1,S,F2,False,3.68
2024-08-29,TXN000671,SKU041,Snacks 06,CUST0067,6.25,1,Snacks,B3,L,F2,False,3.75
2024-08-29,TXN000841,SKU029,Household 04,CUST0084,14.03,1,Household,B3,M,F2,False,8.42
2024-08-29,TXN000841,SKU009,Snacks 02,CUST0084,3.57,2,Snacks,B1,M,F2,False,2.14
2024-08-29,TXN000841,SKU006,Personal Care 01,CUST0084,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-08-29,TXN000841,SKU000,Coffee 01,CUST0084,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-29,TXN001150,SKU007,Pet 01,CUST0118,12.11,1,Pet,B2,L,F4,False,7.27
2024-08-29,TXN001150,SKU015,Pet 02,CUST0118,14.75,3,Pet,B1,M,F4,False,8.85
2024-08-29,TXN001150,SKU021,Household 03,CUST0118,5.84,3,Household,B1,S,F2,False,3.5
2024-08-29,TXN001150,SKU002,Beverages 01,CUST0118,5.73,2,Beverages,B3,M,F3,False,3.44
2024-08-29,TXN001150,SKU026,Beverages 04,CUST0118,4.0,1,Beverages,B3,M,F3,False,2.4
2024-08-30,TXN000332,SKU027,Bakery 04,CUST0033,7.34,1,Bakery,B1,L,F4,False,4.4
2024-08-30,TXN000332,SKU000,Coffee 01,CUST0033,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-30,TXN000332,SKU034,Beverages 05,CUST0033,13.18,3,Beverages,B2,M,F3,False,7.91
2024-08-30,TXN000332,SKU022,Personal Care 03,CUST0033,6.25,2,Personal Care,B2,M,F3,False,3.75
2024-08-30,TXN000332,SKU032,Coffee 05,CUST0033,10.67,2,Coffee,B3,S,F1,False,6.4
2024-08-30,TXN000332,SKU014,Personal Care 02,CUST0033,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-08-30,TXN000489,SKU031,Pet 04,CUST0048,7.29,3,Pet,B2,S,F4,False,4.37
2024-08-30,TXN000489,SKU001,Snacks 01,CUST0048,8.26,3,Snacks,B2,L,F2,False,4.96
2024-08-30,TXN000489,SKU004,Dairy 01,CUST0048,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-30,TXN000853,SKU005,Household 01,CUST0086,5.37,3,Household,B3,L,F2,False,3.22
2024-08-30,TXN000853,SKU013,Household 02,CUST0086,5.73,3,Household,B2,M,F2,False,3.44
2024-08-30,TXN001069,SKU055,Pet 07,CUST0108,7.53,1,Pet,B2,S,F4,False,4.52
2024-08-30,TXN001069,SKU018,Beverages 03,CUST0108,6.03,3,Beverages,B1,M,F3,False,3.62
2024-08-31,TXN000028,SKU011,Bakery 02,CUST0001,10.55,2,Bakery,B3,S,F4,False,6.33
2024-08-31,TXN000028,SKU032,Coffee 05,CUST0001,10.67,1,Coffee,B3,S,F1,False,6.4
2024-08-31,TXN000161,SKU004,Dairy 01,CUST0015,3.85,2,Dairy,B2,M,F1,False,2.31
2024-08-31,TXN000161,SKU007,Pet 01,CUST0015,12.11,3,Pet,B2,L,F4,False,7.27
2024-08-31,TXN000390,SKU002,Beverages 01,CUST0039,5.73,3,Beverages,B3,M,F3,False,3.44
2024-08-31,TXN000390,SKU009,Snacks 02,CUST0039,3.57,3,Snacks,B1,M,F2,False,2.14
2024-08-31,TXN000390,SKU017,Snacks 03,CUST0039,6.17,1,Snacks,B3,M,F2,False,3.7
2024-08-31,TXN000390,SKU000,Coffee 01,CUST0039,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-31,TXN000539,SKU033,Snacks 05,CUST0054,6.13,3,Snacks,B1,S,F2,False,3.68
2024-08-31,TXN000539,SKU000,Coffee 01,CUST0054,5.1,1,Coffee,B1,M,F1,False,3.06
2024-08-31,TXN000539,SKU002,Beverages 01,CUST0054,5.73,1,Beverages,B3,M,F3,False,3.44
2024-08-31,TXN000539,SKU029,Household 04,CUST0054,14.03,3,Household,B3,M,F2,False,8.42
2024-08-31,TXN000585,SKU004,Dairy 01,CUST0058,3.85,1,Dairy,B2,M,F1,False,2.31
2024-08-31,TXN000585,SKU000,Coffee 01,CUST0058,5.1,3,Coffee,B1,M,F1,False,3.06
2024-08-31,TXN000585,SKU024,Coffee 04,CUST0058,6.91,3,Coffee,B1,S,F1,False,4.15
2024-08-31,TXN000585,SKU039,Pet 05,CUST0058,2.92,1,Pet,B1,S,F4,False,1.75
2024-08-31,TXN000792,SKU034,Beverages 05,CUST0080,13.18,2,Beverages,B2,M,F3,False,7.91
2024-08-31,TXN000792,SKU020,Dairy 03,CUST0080,17.08,1,Dairy,B3,S,F1,False,10.25
2024-08-31,TXN000792,SKU006,Personal Care 01,CUST0080,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-08-31,TXN000890,SKU057,Snacks 08,CUST0088,8.52,2,Snacks,B1,M,F2,False,5.11
2024-08-31,TXN000890,SKU000,Coffee 01,CUST0088,5.1,2,Coffee,B1,M,F1,False,3.06
2024-08-31,TXN000890,SKU044,Dairy 06,CUST0088,25.4,2,Dairy,B3,M,F1,False,15.24
2024-08-31,TXN000890,SKU003,Bakery 01,CUST0088,7.92,1,Bakery,B1,S,F4,False,4.75
2024-08-31,TXN001041,SKU007,Pet 01,CUST0105,12.11,3,Pet,B2,L,F4,False,7.27
2024-08-31,TXN001041,SKU002,Beverages 01,CUST0105,5.73,2,Beverages,B3,M,F3,False,3.44
2024-08-31,TXN001041,SKU000,Coffee 01,CUST0105,5.1,2,Coffee,B1,M,F1,False,3.06
2024-09-01,TXN000270,SKU001,Snacks 01,CUST0026,8.26,1,Snacks,B2,L,F2,False,4.96
2024-09-01,TXN000270,SKU014,Personal Care 02,CUST0026,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-09-01,TXN000270,SKU000,Coffee 01,CUST0026,5.1,1,Coffee,B1,M,F1,False,3.06
2024-09-01,TXN000357,SKU002,Beverages 01,CUST0035,5.73,3,Beverages,B3,M,F3,False,3.44
2024-09-01,TXN000357,SKU009,Snacks 02,CUST0035,3.57,1,Snacks,B1,M,F2,False,2.14
2024-09-01,TXN000357,SKU017,Snacks 03,CUST0035,6.17,2,Snacks,B3,M,F2,False,3.7
2024-09-01,TXN000357,SKU005,Household 01,CUST0035,5.37,3,Household,B3,L,F2,False,3.22
2024-09-01,TXN000357,SKU025,Snacks 04,CUST0035,6.63,3,Snacks,B2,M,F2,False,3.98
